date,platform,acquisition_source,dau,dau_via_notifications,dau_via_launcher,dau_via_deeplink,installs,uninstalls,d0_uninstalls,d1,d7,d30,pvs,sessions,logins,avg_engagement_time_per_user,avg_sessions_per_user,avg_pvs_per_session,pct_d0_notification_opt_in,pct_d0_login,pct_dau_logged_in,pct_dau_via_notifications,pct_dau_via_launcher,pct_dau_via_deeplink,net_installs,week,month,d1_cohort_day,d7_cohort_day,d30_cohort_day,d1_cohort_week,d7_cohort_week,d30_cohort_week,d1_cohort_month,d7_cohort_month,d30_cohort_month,d1_users,d7_users,d30_users,avg_engagement_time,d0_notification_opt_in,d0_login,dau_logged_in,d1_corrected,d7_corrected,d30_corrected,d1_installs,d7_installs,d30_installs
2026-05-06,android,paid,32214,6360,20398,9589,2542,1776,394,0.2318321392,0.0824742268,0.06194690265,385501,61086,612,330.9808499,1.896256286,6.310791343,0.561,0.115,0.390637611,0.197429689,0.6332029552,0.2976656112,766,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,552.22,267.13,102.03,"10,662,217.10","1,426.06",292.33,"12,584.00",0.213274768,0.068814056,,"2,382","3,239","1,647"
2026-05-06,android,others,1634,374,603,893,28,30,1336,0.2070552147,0.08717948718,0.08595641646,16616,2863,19,303.955358,1.752141983,5.80370241,0.6627053478,0.1342188046,0.5165238678,0.2288861689,0.3690330477,0.5465116279,-2,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,5.59,2.70,4.21,"496,663.05",18.56,3.76,844.00,0.070199587,0.023399862,,27,31,49
2026-05-06,ios,paid,10931,722,10205,1047,160,0,0,0.4808917197,0.3151750973,0.1993569132,202816,32584,50,607.0135565,2.980880066,6.224404616,0.5219941349,0.1818181818,0.417528131,0.06605068155,0.9335833867,0.09578263654,160,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,68.29,34.35,34.89,"6,635,265.19",83.52,29.09,"4,564.00",0.468208092,0.300578035,,142,109,175
2026-05-06,ios,WTA,1312,101,1137,197,13,0,0,1,0,0,13479,1805,2,274.1583323,1.375762195,7.467590028,0.6,0,0.3132621951,0.07698170732,0.8666158537,0.150152439,13,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,34.00,0.00,0.00,"359,695.73",7.80,0.00,411.00,0.000000000,0.000000000,,34,26,49
2026-05-06,ios,others,894,89,729,160,,0,0,0.125,0.1052631579,0,5791,776,,150.3941566,0.8680089485,7.462628866,0.7272727273,0,0.2225950783,0.09955257271,0.8154362416,0.1789709172,0,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,0.00,0.11,0.00,"134,452.38",,,199.00,0.000000000,0.181818182,,,1,
2026-05-06,android,WTA,7801,1630,2309,4673,294,163,6,0.09090909091,0,0.01818181818,67807,12834,61,256.8306526,1.645173696,5.283387876,0.6923076923,0.1153846154,0.3958466863,0.2089475708,0.2959876939,0.5990257659,131,2026-W19,May-26,5-May-2026,29-Apr-2026,6-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,25.73,0.00,8.29,"2,003,535.92",203.54,33.92,"3,088.00",0.185185185,0.037037037,,283,314,456
2026-05-07,ios,organic,243790,13337,227916,20329,1322,0,0,0.459485224,0.3542642924,0.1828752643,3561756,519237,360,452.3726942,2.129853562,6.859595907,0.4422158548,0.2225405922,0.3217605316,0.05470691989,0.9348865827,0.08338734156,1322,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,575.73,437.52,246.33,"110,283,939.11",584.61,294.20,"78,442.00",0.432043204,0.315931593,,"1,253","1,235","1,347"
2026-05-07,android,WTA,8553,2027,2376,5182,319,167,10,0.1851851852,0.025,0.03947368421,71559,14365,68,256.9653814,1.679527651,4.981482771,0.8275862069,0.275862069,0.3916754355,0.236992868,0.2777972641,0.6058692856,152,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,54.44,9.30,32.05,"2,197,824.91",264.00,88.00,"3,350.00",0.068965517,0.034482759,,294,372,812
2026-05-07,ios,others,910,117,735,145,1,0,0,0,0,0,6160,854,4,167.2661714,0.9384615385,7.213114754,0.5555555556,0,0.2296703297,0.1285714286,0.8076923077,0.1593406593,1,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,0.00,0.00,0.00,"152,212.22",0.56,0.00,209.00,0.333333333,0.222222222,,,,
2026-05-07,android,All,228738,35562,153599,78332,4207,4077,827,0.1531036778,0.1001624256,0.07619795758,3691041,577506,1960,452.6190768,2.524748839,6.391346583,0.5502289254,0.1268516025,0.5011585307,0.1554704509,0.6715062648,0.3424529374,130,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,"1,032.07",438.71,320.41,"103,531,182.38","2,314.81",533.66,"114,634.00",0.238522427,0.106068602,,"6,741","4,380","4,205"
2026-05-07,ios,All,257078,14425,240000,21776,1539,0,0,0.4564138909,0.3474842767,0.1869666408,3792074,555713,434,458.6165685,2.161651328,6.823799335,0.4548587181,0.2267401792,0.325823291,0.05611137476,0.9335688001,0.08470580913,1539,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,650.85,463.20,288.30,"117,900,230.20",700.03,348.95,"83,762.00",0.428382838,0.302970297,,"1,426","1,333","1,542"
2026-05-07,ios,paid,11071,850,10228,1129,190,0,0,0.4682080925,0.3298429319,0.214511041,211044,33765,70,642.6946287,3.049859995,6.25037761,0.4860050891,0.2442748092,0.4252551712,0.07677716557,0.923855117,0.1019781411,190,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,74.91,27.71,29.39,"7,115,272.23",92.34,46.41,"4,708.00",0.422391858,0.269720102,,160,84,137
2026-05-07,ios,WTA,1316,121,1130,173,26,0,0,0,0.3333333333,0,13114,1862,,265.0506436,1.414893617,7.042964554,0.5,0,0.3092705167,0.09194528875,0.858662614,0.1314589666,26,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,0.00,4.67,0.00,"348,806.65",13.00,0.00,407.00,0.000000000,0.000000000,,13,14,58
2026-05-07,android,others,1688,400,620,899,38,37,212,0.07019958706,0.08422459893,0.0658008658,17239,3023,21,317.1414893,1.790876777,5.702613298,0.5893782383,0.07383419689,0.5154028436,0.2369668246,0.3672985782,0.5325829384,1,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,1.97,3.79,3.82,"535,334.83",22.40,2.81,870.00,0.189526185,0.082294264,,28,45,58
2026-05-07,android,paid,34077,7427,21109,10393,2132,1728,353,0.2132747682,0.09314495029,0.06237942122,394866,65689,624,334.2180491,1.92766382,6.011143418,0.5514834206,0.1169284468,0.3926108519,0.2179475893,0.619450069,0.3049857675,404,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,542.14,230.25,108.73,"11,389,148.46","1,175.76",249.29,"13,379.00",0.237578527,0.094231868,,"2,542","2,472","1,743"
2026-05-07,android,organic,184420,25708,129494,61858,1718,2145,252,0.2667964946,0.1286432161,0.1113262343,3207377,494429,1247,484.8111603,2.680994469,6.487032516,0.5163453479,0.1718357083,0.526163106,0.1393991975,0.7021689622,0.3354191519,-427,2026-W19,May-26,6-May-2026,30-Apr-2026,7-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,Apr-26,Apr-26,"1,034.37",191.81,177.23,"89,408,874.18",887.08,295.21,"97,035.00",0.276490066,0.140728477,,"3,877","1,491","1,592"
2026-05-08,ios,paid,11273,1042,10273,1068,160,0,0,0.4223918575,0.3027888446,0.2279635258,215160,34053,54,637.7155463,3.020757562,6.318386045,0.5639344262,0.2590163934,0.4234010467,0.09243324758,0.9112924687,0.0947396434,160,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,80.25,33.91,36.02,"7,188,967.35",90.23,41.44,"4,773.00",0.454248366,0.313725490,,190,112,158
2026-05-08,ios,others,935,132,711,178,,0,0,0.3333333333,0.1578947368,0.1363636364,5864,897,2,154.7078011,0.9593582888,6.537346711,0.25,0,0.2181818182,0.1411764706,0.7604278075,0.1903743316,0,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,0.33,0.00,0.00,"144,651.79",,,204.00,0.000000000,0.000000000,,1,,
2026-05-08,android,All,225491,35796,151797,76269,4314,4038,882,0.2385224274,0.1075781664,0.09275834011,3674621,570504,1928,442.6936592,2.530052197,6.441008301,0.5494805905,0.1057955167,0.5023260352,0.1587469123,0.6731842956,0.3382352289,276,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,"1,003.46",494.75,374.19,"99,823,435.90","2,370.46",456.40,"113,270.00",0.202368138,0.102529602,,"4,207","4,599","4,034"
2026-05-08,ios,WTA,1283,126,1108,160,16,0,0,0,0.5,0,13242,1803,4,277.5040304,1.405300078,7.344425957,0,0,0.319563523,0.09820732658,0.8636009353,0.1247077163,16,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,0.00,9.50,0.00,"356,037.67",0.00,0.00,410.00,0.000000000,0.000000000,,26,19,68
2026-05-08,android,paid,33921,7605,20719,10383,1979,1662,305,0.2375785266,0.08665749656,0.0706042091,392553,65483,544,322.9714214,1.93045606,5.994731457,0.5324590164,0.1009836066,0.3865157277,0.2241973998,0.6108015683,0.3060935704,317,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,506.52,246.54,118.05,"10,955,513.59","1,053.74",199.85,"13,111.00",0.220295440,0.099550417,,"2,132","2,845","1,672"
2026-05-08,android,others,1716,407,600,944,29,41,374,0.1895261845,0.1438979964,0.0938547486,16718,3070,25,278.3145542,1.789044289,5.445602606,0.6241545894,0.07729468599,0.506993007,0.2371794872,0.3496503497,0.5501165501,-12,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,7.20,5.61,4.79,"477,587.78",18.10,2.24,870.00,0.126908397,0.075381679,,38,39,51
2026-05-08,android,WTA,8400,1920,2369,5071,644,168,7,0.06896551724,0,0.0625,71947,14002,82,245.8065546,1.666904762,5.13833738,0.7435897436,0.1025641026,0.3953571429,0.2285714286,0.2820238095,0.6036904762,476,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,22.00,0.00,30.63,"2,064,775.06",478.87,66.05,"3,321.00",0.076923077,0.000000000,,319,225,490
2026-05-08,ios,organic,241632,15506,224508,19217,1140,0,0,0.4320432043,0.3167259786,0.1635220126,3574056,520173,325,458.1720339,2.152748808,6.87089872,0.4364705882,0.2058823529,0.3252507946,0.06417196398,0.9291319031,0.07953002914,1140,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,571.16,324.96,241.36,"110,709,024.90",497.58,234.71,"78,591.00",0.397107898,0.307007786,,"1,322","1,026","1,476"
2026-05-08,ios,All,255043,16804,236525,20621,1316,0,0,0.4283828383,0.3112107623,0.1771117166,3808322,556877,385,464.2302738,2.183463181,6.838713037,0.4674657534,0.2174657534,0.3291209718,0.06588692887,0.9273926358,0.08085303263,1316,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,659.28,360.07,301.44,"118,398,681.72",615.18,286.18,"83,940.00",0.407224959,0.305418719,,"1,539","1,157","1,702"
2026-05-08,android,organic,181454,25864,128109,59871,1662,2167,196,0.2764900662,0.1360946746,0.1195219124,3193403,487949,1277,475.7434914,2.689105779,6.544542565,0.4938621341,0.1406987724,0.5288833534,0.1425375026,0.7060136453,0.3299513926,-505,2026-W19,May-26,7-May-2026,1-May-2026,8-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,475.01,202.78,217.65,"86,325,559.48",820.80,233.84,"95,968.00",0.254664179,0.137126866,,"1,718","1,490","1,821"
2026-05-09,android,others,1550,327,589,845,35,42,162,0.1269083969,0.1265377856,0.07603092784,15956,2768,18,289.3197529,1.785806452,5.764450867,0.5103338633,0.0747217806,0.5361290323,0.2109677419,0.38,0.5451612903,-7,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,3.68,3.92,5.47,"448,445.62",17.86,2.62,831.00,0.198767334,0.117103236,,29,31,72
2026-05-09,ios,All,245521,10461,230238,19963,1352,0,0,0.4072249589,0.2790055249,0.1768240343,3605103,520941,315,442.7207482,2.121777771,6.920367182,0.4233637117,0.2062966031,0.3336333756,0.04260735334,0.9377527788,0.08130872716,1352,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,535.91,345.13,238.01,"108,697,240.82",572.39,278.91,"81,914.00",0.399521531,0.273524721,,"1,316","1,237","1,346"
2026-05-09,ios,others,861,63,683,185,,0,0,0,0.07692307692,0,5532,773,,152.2604495,0.8977932636,7.156532988,0.2727272727,0.1363636364,0.24970964,0.07317073171,0.7932636469,0.2148664344,0,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,0.00,0.00,0.00,"131,096.25",,,215.00,0.045454545,0.090909091,,,,
2026-05-09,ios,organic,232746,9676,218533,18645,1193,0,0,0.3971078977,0.2827822121,0.1629711752,3383185,486434,273,436.4541898,2.089977916,6.955075098,0.422907489,0.2004405286,0.329466457,0.04157321716,0.9389334296,0.08010878812,1193,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,452.70,320.68,193.12,"101,582,966.86",504.53,239.13,"76,682.00",0.384937238,0.267782427,,"1,140","1,134","1,185"
2026-05-09,ios,WTA,1229,79,1064,183,33,0,0,0,0.25,0,12421,1733,1,274.557681,1.410089504,7.167339873,0.75,0.25,0.3270951993,0.06427990236,0.8657445077,0.148901546,33,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,0.00,4.00,0.00,"337,431.39",24.75,8.25,402.00,0.250000000,0.000000000,,16,16,37
2026-05-09,android,organic,170554,19450,123736,55293,1667,2043,205,0.2546641791,0.1421471173,0.1468662301,3111055,451116,1149,463.9528263,2.645003928,6.896352601,0.5036697248,0.1559633028,0.5385156607,0.1140401281,0.7254945648,0.3241964422,-376,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,423.25,211.37,222.06,"79,129,010.34",839.62,259.99,"91,846.00",0.254083485,0.135208711,,"1,662","1,487","1,512"
2026-05-09,android,WTA,7394,1398,2221,4556,303,187,15,0.07692307692,0,0.05633802817,67767,12161,56,243.6168293,1.644711929,5.572485815,0.6551724138,0.06896551724,0.4060048688,0.1890722207,0.3003786854,0.6161752773,116,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,49.54,0.00,25.35,"1,801,302.84",198.52,20.90,"3,002.00",0.000000000,0.034482759,,644,221,450
2026-05-09,android,paid,30847,5864,19740,9278,1787,1703,287,0.2202954399,0.07696202532,0.05826558266,379413,59147,528,319.952025,1.917431193,6.41474631,0.5218295218,0.1302841303,0.3957597173,0.1900995235,0.6399325704,0.3007747917,84,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,435.96,190.94,96.84,"9,869,560.12",932.51,232.82,"12,208.00",0.218157182,0.079268293,,"1,979","2,481","1,662"
2026-05-09,ios,paid,10710,645,9975,953,126,0,0,0.454248366,0.2760416667,0.2379032258,203965,32017,41,620.5178634,2.989449113,6.37052191,0.4322344322,0.2307692308,0.4320261438,0.06022408964,0.931372549,0.08898225957,126,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,72.68,24.02,29.50,"6,645,746.32",54.46,29.08,"4,627.00",0.481617647,0.312500000,,160,87,124
2026-05-09,android,All,210345,27039,146286,69972,3792,3975,669,0.2023681378,0.1026573427,0.09021226415,3574191,525192,1751,433.8031278,2.49681238,6.805493991,0.5145722344,0.1275462238,0.5129049894,0.1285459602,0.6954574627,0.3326534978,-183,2026-W19,May-26,8-May-2026,2-May-2026,9-Apr-2026,2026-W19,2026-W18,2026-W15,May-26,May-26,Apr-26,873.02,433.21,333.42,"91,248,318.91","1,951.26",483.66,"107,887.00",0.224508600,0.105343980,,"4,314","4,220","3,696"
2026-05-10,ios,All,241378,12208,225379,24854,1486,0,0,0.3995215311,0.3670803396,0.1821782178,3611208,503990,337,446.359258,2.087969906,7.165237406,0.4428242517,0.2486569455,0.3370025437,0.05057627456,0.9337180688,0.1029671304,1486,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,540.15,569.34,212.60,"107,741,304.97",658.04,369.50,"81,345.00",0.421660650,0.309025271,,"1,352","1,551","1,167"
2026-05-10,ios,paid,10634,789,9781,1351,122,0,0,0.4816176471,0.2903225806,0.231092437,207993,31389,49,628.1722111,2.95175851,6.626302208,0.4542372881,0.2576271186,0.4339853301,0.07419597517,0.9197855934,0.1270453263,122,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,60.68,25.55,26.81,"6,679,983.29",55.42,31.43,"4,615.00",0.445945946,0.300675676,,126,88,116
2026-05-10,ios,WTA,1246,114,1073,206,29,0,0,0.25,0.1666666667,0,13129,1788,2,270.233813,1.434991974,7.342841163,0,0,0.3154093098,0.09149277689,0.8611556982,0.165329053,29,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,8.25,3.00,0.00,"336,711.33",0.00,0.00,393.00,0.000000000,0.000000000,,33,18,73
2026-05-10,ios,others,818,90,661,159,,0,0,0.04545454545,0,0.07142857143,5790,792,4,166.1683814,0.9682151589,7.310606061,0.4545454545,0.1818181818,0.2408312958,0.1100244499,0.8080684597,0.1943765281,0,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,0.00,0.00,0.00,"135,925.74",,,197.00,0.090909091,0.000000000,,,,
2026-05-10,ios,organic,228697,11216,213877,23141,1335,0,0,0.3849372385,0.3826415094,0.1704394141,3384296,470028,282,439.8338615,2.055243401,7.200200839,0.4397590361,0.2469879518,0.332960205,0.04904305697,0.9351981005,0.1011862858,1335,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,459.23,552.92,166.69,"100,588,684.61",587.08,329.73,"76,147.00",0.418755803,0.314763231,,"1,193","1,445",978
2026-05-10,android,organic,163141,21388,118130,49564,1678,2094,206,0.2540834846,0.1477272727,0.1015873016,2954115,417478,1057,461.0638453,2.559001109,7.076097423,0.5196347032,0.1488584475,0.5429842897,0.1311013173,0.7240975598,0.303810814,-416,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,423.56,209.92,148.42,"75,218,416.78",871.95,249.78,"88,583.00",0.270270270,0.155855856,,"1,667","1,421","1,461"
2026-05-10,android,All,201071,29534,139210,62864,3689,3942,642,0.2245085995,0.10867085,0.05113764361,3384545,485754,1647,430.3714962,2.415833213,6.967611178,0.5479539642,0.1221227621,0.5165886677,0.1468834392,0.6923425059,0.3126457818,-253,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,851.34,438.70,246.43,"86,535,227.11","2,021.40",450.51,"103,871.00",0.223889931,0.115697311,,"3,792","4,037","4,819"
2026-05-10,android,WTA,6907,1477,2058,4010,320,152,9,0,0,0.01030927835,59736,10986,46,241.1884461,1.590560301,5.437465866,0.5625,0.09375,0.4071232083,0.2138410308,0.2979585927,0.5805704358,168,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,0.00,0.00,16.93,"1,665,888.60",180.00,30.00,"2,812.00",0.125000000,0.031250000,,303,196,"1,642"
2026-05-10,android,others,1428,333,528,763,32,39,166,0.1987673344,0.1558704453,0.02659307577,14270,2420,21,272.5037766,1.694677871,5.896694215,0.5812220566,0.09687034277,0.5448179272,0.2331932773,0.3697478992,0.5343137255,-7,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,6.96,5.30,1.65,"389,135.39",18.60,3.10,778.00,0.197724040,0.119487909,,35,34,62
2026-05-10,android,paid,29596,6336,18495,8527,1659,1657,261,0.2181571816,0.07628865979,0.05484330484,356424,54871,523,312.9404763,1.854000541,6.495671666,0.5541353383,0.1135338346,0.3952561157,0.2140829842,0.6249155291,0.2881132585,2,2026-W20,May-26,9-May-2026,3-May-2026,10-Apr-2026,2026-W19,2026-W19,2026-W15,May-26,May-26,Apr-26,389.85,182.02,90.71,"9,261,786.34",919.31,188.35,"11,698.00",0.201773836,0.082779010,,"1,787","2,386","1,654"
2026-05-11,android,paid,34277,10217,19827,9121,1673,1562,235,0.2017738359,0.07216248507,0.05845942228,383758,64104,502,293.7810896,1.870175336,5.986490703,0.5563165906,0.1111111111,0.3903783878,0.2980715932,0.5784345188,0.2660967996,111,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,334.74,351.86,100.96,"10,069,934.41",930.72,185.89,"13,381.00",0.213432836,0.085074627,,"1,659","4,876","1,727"
2026-05-11,android,All,225520,51931,145017,68992,3631,3703,569,0.2238899312,0.08821402748,0.08322454308,3559535,546665,1674,408.120052,2.424020043,6.511364364,0.5383360522,0.1233278956,0.5057866265,0.2302722597,0.6430338773,0.3059240866,-72,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,825.93,920.07,288.21,"92,039,234.13","1,954.70",447.80,"114,065.00",0.235143770,0.115335463,,"3,689","10,430","3,463"
2026-05-11,ios,paid,11638,1601,10340,1119,181,0,0,0.4459459459,0.2237394958,0.3157894737,208248,33414,54,584.4093286,2.871111875,6.232357694,0.4748603352,0.2094972067,0.4314315174,0.1375665922,0.8884688091,0.09615054133,181,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,54.41,92.40,30.63,"6,801,355.77",85.95,37.92,"5,021.00",0.417827298,0.270194986,,122,413,97
2026-05-11,android,others,1652,561,565,773,48,35,121,0.1977240398,0.06353135314,0.09248554913,15655,2860,11,284.9301199,1.731234867,5.473776224,0.5577264654,0.08348134991,0.5351089588,0.3395883777,0.3420096852,0.4679176755,13,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,6.33,5.40,5.55,"470,704.56",26.77,4.01,884.00,0.230118443,0.123519459,,32,85,60
2026-05-11,ios,others,938,201,686,179,,0,0,0.09090909091,0.1111111111,0.05263157895,6035,961,1,169.3511055,1.024520256,6.279916753,0.5652173913,0.1304347826,0.2313432836,0.2142857143,0.7313432836,0.1908315565,0,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,0.00,0.22,0.00,"158,851.34",,,217.00,0.000000000,0.086956522,,,2,
2026-05-11,ios,All,253258,26401,230149,21665,1471,0,0,0.4216606498,0.1950794266,0.2292929293,3616250,536686,379,438.5454638,2.11912753,6.738111298,0.4435424354,0.23099631,0.3369093967,0.104245473,0.9087531292,0.08554517528,1471,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,626.59,"1,081.13",261.39,"111,065,147.08",652.45,339.80,"85,325.00",0.419874038,0.306508048,,"1,486","5,542","1,140"
2026-05-11,android,WTA,8174,2640,2230,4294,189,139,5,0.125,0.07042253521,0.04761904762,69139,13311,42,236.4032087,1.62845608,5.19412516,0.625,0.04166666667,0.3976021532,0.3229752875,0.2728162466,0.5253241987,50,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,40.00,125.28,13.81,"1,932,359.83",118.13,7.87,"3,250.00",0.200000000,0.000000000,,320,"1,779",290
2026-05-11,android,organic,181417,38513,122395,54804,1721,1967,208,0.2702702703,0.1309563479,0.1204678363,3090983,466390,1119,438.5820256,2.570817509,6.627464139,0.5068728522,0.1580756014,0.5321992978,0.2122899177,0.6746611398,0.3020885584,-246,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,453.51,483.23,166.97,"79,566,235.34",872.33,272.05,"96,550.00",0.263202726,0.148211244,,"1,678","3,690","1,386"
2026-05-11,ios,organic,239438,24403,218081,20208,1276,0,0,0.4187558032,0.189746047,0.209762533,3389082,500480,321,433.3846942,2.09022795,6.771663203,0.427244582,0.2425180599,0.3328210226,0.1019178242,0.9108036318,0.08439763112,1276,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,559.04,906.80,212.49,"103,768,764.40",545.16,309.45,"79,690.00",0.431861804,0.324376200,,"1,335","4,779","1,013"
2026-05-11,ios,WTA,1267,196,1063,160,14,0,0,0,0,0.25,12885,1848,3,265.3319479,1.458563536,6.972402597,0.8,0,0.320441989,0.1546961326,0.8389897395,0.1262825572,14,2026-W20,May-26,10-May-2026,4-May-2026,11-Apr-2026,2026-W20,2026-W19,2026-W15,May-26,May-26,Apr-26,0.00,0.00,7.50,"336,175.58",11.20,0.00,406.00,0.000000000,0.200000000,,29,348,30
